"ID Respecto al contrato y los montos (Factura-Orden de compra-Contrato-Proveedor)","Fecha de Firma Del Contrato","Número O Referencia de Identificación Del Contrato","Objeto Del Contrato","Hipervínculo Al Contrato Firmado","Hipervínculo Al Convenio Modificatorio, en su Caso","Monto Total Del Contrato","Monto Pagado Al Periodo Publicado","Fecha de Inicio de Los Servicios Contratados","Fecha de Término de Los Servicios Contratados","Número de Factura","Hipervínculo a La Factura"
597-1-143-50,2019-07-19,AD195/19,"Publicidad en televisión vía spots de avisos y anuncios oficiales en el notiiero chihuahua digital durante septiembre y octubre 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_195-19.PDF,,138000.00,138000.00,2019-07-19,2019-12-31,EC60,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5fb6e02e41b88_FACT_MAYELA_001.PDF
598-1-45-64,2019-07-19,AD196/19,"30 seg. Publicidad en televisión vía spots y anuncios oficiales a través del programa ""Expectativa Noticias"" Noviembre 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_196-19.PDF,,47850.00,47850.00,2019-07-19,2019-12-31,169-,https://www.sindicatura.mx/publicidad-abierta/data/facturas/VICTOR_HUGO_VALLES_-_COPIA.PDF
599-1-45-64,2019-07-19,AD196/19,"30 segundos. Publicidad en televisión vía spots y anuncios oficiales a través del programa ""Expectativa Noticias"" durante Septiembre y Octubre 2019.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_196-19.PDF,,119625.00,119625.00,2019-07-19,2019-12-31,166,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5fb6e394267dc_VICTOR_HUGO_VALLES_-_COPIA.PDF
60-1-38-24,2019-07-19,AD202/19,"Publicidad en medio informativo digital  banner",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_202-19.PDF,,95999.76,95999.76,2019-07-19,2019-12-31,34,https://www.sindicatura.mx/publicidad-abierta/data/facturas/136_ANALISTAS_DEL_FLORIDO.PDF
600-1-46-49,2019-07-19,AD199/19,"SERVICIO DE PUBLICIDAD EN MEDIO INFORMATIVO DIGITAL www.elc
irculorojo.com.mx EN BANNER DIGITAL MEDIDA 142 X 72 DURANTE JULIO Y
AGOSTO 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_199-19.PDF,,120000.00,120000.00,2019-07-19,2019-12-31,"A 217",https://www.sindicatura.mx/publicidad-abierta/data/facturas/FACT_2.PDF
601-1-46-49,2019-07-19,AD199/19,"BANNER DIGITAL MEDIDA 142 X 72 DURANTE NOVIEMBRE DE 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_199-19.PDF,,30000.00,30000.00,2019-07-19,2019-12-31,"A 221",https://www.sindicatura.mx/publicidad-abierta/data/facturas/5fb6e5e54392f_FACT.PDF
602-1-47-63,2019-07-19,AD200/19,"Servicio de Publicidad en medio informativo digital www.elpuntero.com.mx En banner digital medida 300 x 100 y 165 x 165 durante octubre y noviembre 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_200-19.PDF,,107534.99,107534.99,2019-07-19,2019-12-31,F6EC,https://www.sindicatura.mx/publicidad-abierta/data/facturas/FACT_DE_XOCHITL_003.PDF
603-1-48-34,2019-07-19,AD201/19,"Servicio de publicidad en medio informativo digital www.noticiasaldia.com.mx en banner digital medida 300x100 durante septiembre y octubre 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_201-19.PDF,,40800.00,40800.00,2019-07-19,2019-12-31,30-,https://www.sindicatura.mx/publicidad-abierta/data/facturas/BERNAL_AMEZCUA_001.PDF
604-1-48-34,2019-07-19,AD201/19,"Servicio de publicidad en medio informativo digital www.noticiasaldia.com.mx en banner digital medida 300x100 durante nov 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_201-19.PDF,,27000.00,27000.00,2019-07-19,2019-12-31,31-,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5fb6e90e5c520_BERNAL_AMEZCUA_001.PDF
605-1-51-27,2019-07-19,AD204/19,"Servicio de publicidad en medio informativo digital www.lajiribilla.com.mx en
banner digital medida 200 x 100 durante los meses de octubre y noviem bre
2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_204-19.PDF,,70000.00,70000.00,2019-07-19,2019-12-31,"A 9",https://www.sindicatura.mx/publicidad-abierta/data/facturas/AURORA_MONTERDE.PDF
606-1-53-46,2019-07-19,AD205/19,"Servicio de publicidad en medio informativo digital www.elresumen.net en banner digital (medida 142
x 72) durante Septiembre y Octubre 2019.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_205-19.PDF,,44000.00,44000.00,2019-07-19,2019-12-31,219,https://www.sindicatura.mx/publicidad-abierta/data/facturas/FACT_211.PDF
607-1-54-22,2019-07-19,AD207/19,"Servicio de publicidad en medio informativo digital www.alcontacto.com.mx en banner digital medida 142x72 durante oct y nov 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_207-19.PDF,,79999.89,79999.89,2019-07-19,2019-12-31,CE49,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5fb6ebf75ce90_FACT.PDF
608-1-56-61,2019-07-19,AD208/19,"Servicio de publicidad en medio informativo digital www.AdrianaRuiz.com.mx en banner digital medida 300x100 durante septiembre 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_208-19.PDF,,37500.00,37500.00,2019-07-19,2019-12-31,03FE,https://www.sindicatura.mx/publicidad-abierta/data/facturas/FACTURAS.PDF
609-1-56-61,2019-07-19,AD208/19,"Servicio de publicidad en medio informativo digital www.adrianaruiz.com.mx en banner digital medida 300x100 durante octubre 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_208-19.PDF,,37500.00,37500.00,2019-07-19,2019-12-31,AD23,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5fb6f0c700c97_FACTURAS.PDF
61-1-38-24,2019-07-19,AD202/19,"Publicidad en medio informativo digital  banner",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_202-19.PDF,,47996.16,47996.16,2019-07-19,2019-12-31,36,https://www.sindicatura.mx/publicidad-abierta/data/facturas/137_ANALISTAS_DEL_FLORIDO.PDF
610-1-56-61,2019-07-19,AD208/19,"Servicio de publicidad en medio informativo digital www.adrianadiaz.com.mx en un banner digital medida 300x100 durante noviembre 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_208-19.PDF,,50000.00,50000.00,2019-07-19,2019-12-31,EE73,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5fb6f1a07a863_FACTURAS.PDF
611-1-57-65,2019-07-19,AD211/19,"Servicio de publicidad en medio informativo digital www.pausa.mx en banner digital medida 300x100 durante septiembre y octubre 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_211-19.PDF,,36500.00,36500.00,2019-07-19,2019-12-31,353A,https://www.sindicatura.mx/publicidad-abierta/data/facturas/20200817105756318.PDF
612-1-57-65,2019-07-19,AD211/19,"Servicio de publicidad en medio informativo digital www.pausa.mx en banner digital medida 142x72 y 300x100 durante noviembre 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_211-19.PDF,,21399.99,21399.99,2019-07-19,2019-12-31,6FBC,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5fb6f4626fcca_20200817105756318.PDF
613-1-58-67,2019-07-19,AD213/19,"SERVICIO DE PUBLICIDAD EN MEDIO INFORMATIVO DIGITAL www.not
iciaschihuahua.mx EN BANNER DIGITAL MEDIDA 142 X 72 DURANTE SEPT Y
OCTUBRE 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_213-19.PDF,,144000.00,144000.00,2019-07-19,2019-12-31,DD69,https://www.sindicatura.mx/publicidad-abierta/data/facturas/SAMUEL_SINALOA_RAMOS.PDF
614-1-69-66,2019-07-19,AD219/19,"Servicio de publicidad en medio informativo digital atlasenlinea.com en banner digital medida 200x100 durante el mes de noviembre 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_219-19.PDF,,40000.00,40000.00,2019-07-19,2019-12-31,0A18,https://www.sindicatura.mx/publicidad-abierta/data/facturas/20200817111512032.PDF
615-1-69-66,2019-07-19,AD219/19,"Servicio de publicidad en medio informativo digital atlasenlinea.com en banner digital medida 200x100 durante los meses de sept y octubre 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_219-19.PDF,,80000.00,80000.00,2019-07-19,2019-12-31,6B14,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5fb6f73ed0d5c_20200817111512032.PDF
616-1-66-28,2019-07-19,AD221/19,"PUBLICIDAD EN COMUNICACIÓN RADIOFONICA VIA SPOTS DE AVISOS Y
ANUNCIOS OFICIALES DENTRO DEL PROGRAMA ""CONTRASTE"" DURANT
E OCTUBRE Y NOV 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_221-19.PDF,,49999.48,49999.48,2019-07-19,2019-12-31,"91 19",https://www.sindicatura.mx/publicidad-abierta/data/facturas/5fb6f8b0b7fe5_FACT.PDF
617-1-44-19,2019-07-19,AD224/19,"PUBLICIDAD EN COMUNICACIÓN RADIOFÓNICA VIA SPOTS DE AVISOS Y ANUNCIOS
OFICIALES DENTRO DE LA PROGRAMACIÓN DE "" LA VENTANA DEL JUICIO"" DE SEPTIEMBRE
A NOVIEMBRE DE 2019.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_224-19.PDF,,99360.00,99360.00,2019-07-19,2019-12-31,264,https://www.sindicatura.mx/publicidad-abierta/data/facturas/ESTEBAN_SALMON_PAREDES.PDF
618-1-62-25,2019-07-19,AD225/19,"100 SPOTS 30 SEGUNDOS 
PUBLICIDAD EN COMUNICACION RADIOFONICA VIA SPOTS Y ANUNCIOS OFICIALES DENTRO DE LA PROGRAMACION DE NN NUESTRAS NOTICIAS DURANTE SEPTIEMBRE Y OCTUBRE 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_225-19.PDF,,100084.09,100084.09,2019-07-19,2019-12-31,8581,https://www.sindicatura.mx/publicidad-abierta/data/facturas/20200817113711517.PDF
619-1-62-25,2019-07-19,AD225/19,"Publicidad en comunicación radiofónica vi spots de avisos y anuncios oficiales dentrod de la programación de NN nuestras noticias durante noviembre 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_225-19.PDF,,38512.13,38512.13,2019-07-19,2019-12-31,F42D,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5fb6fb8f74fff_20200817113711517.PDF
62-1-50-70,2019-07-19,AD197/19,"Publicidad en televisión via spot  de avisos y anuncios oficiales  en el noticiero azteca",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_197-19.PDF,,957000.00,957000.00,2019-07-19,2019-12-31,EH6565,https://www.sindicatura.mx/publicidad-abierta/data/facturas/134_TV_AZTECA.PDF
620-1-70-101,2019-07-19,AD227/19,"PUBLICIDAD EN COMUNICACION RADIOFONICA VIA SPOTS DE AVISOS Y
ANUNCIOS OFICIALES DENTRO DE LA PROGRAMACION DE NO LE CAMBIE
DURANTE NOVIEMBRE DEL 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_227-19.PDF,,111516.00,111516.00,2019-07-19,2019-12-31,34A0,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5fb6fcc2c7c89_FACT.PDF
621-1-70-101,2019-07-19,AD227/19,"PUBLICIDAD EN COMUNICACIÓN RADIOFONICA VIA SPOTS DE AVISOS Y
ANUNCIOS OFICIALES DENTRO DE LA PROGRAMACION DE NO LE CAMBIE
DURANTE SEPT Y OCTUBRE 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_227-19.PDF,,243600.00,243600.00,2019-07-19,2019-12-31,3F7A,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5fb6fd90b0cbd_FACT.PDF
622-1-64-16,2019-07-19,AD228/19,"PUBLICIDAD EN COMUNICACIÓN RADIOFONICA VIA SPOTS DE AVISOS Y
ANUNCIOS OFICIALES DENTRO DE LA PROGRAMACION DE ""ASERT O""
DURANTE NOVIEMBRE 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_228-19.PDF,,27879.67,27879.67,2019-07-19,2019-12-31,326,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5fb6fe4b1e3b1_FACT.PDF
623-1-64-16,2019-07-19,AD228/19,"PUBLICIDAD EN COMUNICACIO N RADIOFO NICA VI A SPOTS DE
AVISOS Y ANUNCIOS OFICIALES DENTRO DE LA PROGRAMACIO N DE
""ASERT O"" DURANTE SEPTIEMBRE Y OCTUBRE 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_228-19.PDF,,61199.28,61199.28,2019-07-19,2019-12-31,323,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5fb6fed5dad13_FACT.PDF
624-1-205-60,2019-07-19,AD231/19,"Publcidad en comunicacion radiofonica via spots de avisos y anuncios",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_231-19.PDF,,17760.30,17760.30,2019-07-19,2019-12-31,E1A9,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5fb7005ca030e_FACT.PDF
625-1-216-48,2019-07-19,AD240/19,"PUBLICIDAD EN REVISTAS",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_240-19.PDF,,19700.00,19700.00,2019-07-19,2019-12-31,2452,https://www.sindicatura.mx/publicidad-abierta/data/facturas/DAPHNE_ALEJANDRA_CHAVEZ.PDF
626-1-227-79,2019-07-19,AD241/19,"Consumo de publicidad 2019*",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_241-19.PDF,"https://www.sindicatura.mx/publicidad-abierta/data/convenios/ * ",400000.00,400000.00,2019-07-19,2019-12-31,PDCR/55666,https://www.sindicatura.mx/publicidad-abierta/data/facturas/EL_DIARIO.PDF
627-1-235-36,2019-07-19,AD252/19,"Servicio de publicidad en megapantalla incluyendo banner 400x700 y video 1920x1080 durante octubre y nov 2019",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_252-19.PDF,,93599.99,93599.99,2019-07-19,2019-12-31,15B8,https://www.sindicatura.mx/publicidad-abierta/data/facturas/FACT_ESICA_ARELY_MEDINA_001.PDF
63-1-50-70,2019-07-19,AD197/19,"Publicidad en televisión via spot  de avisos y anuncios oficiales  en el noticiero azteca",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_197-19.PDF,,486000.00,486000.00,2019-07-19,2019-12-31,EH6591,https://www.sindicatura.mx/publicidad-abierta/data/facturas/135_TV_AZTECA.PDF
64-1-141-69,2019-07-19,AD193/19,"Publicidad en television via spot  de avisos oficiales  atravez de la programacion  de canal  televisa",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_193-19.PDF,,1251964.00,1251964.00,2019-07-19,2019-12-31,GF-34815,https://www.sindicatura.mx/publicidad-abierta/data/facturas/132_TELEVISORA_DE_OCCIDENTE.PDF
65-1-141-69,2019-07-19,AD193/19,"Publicidad en television via spot  de avisos oficiales  atravez de la programacion  de canal  televisa",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_193-19.PDF,,2088000.00,2088000.00,2019-07-19,2019-12-31,GF-34425,https://www.sindicatura.mx/publicidad-abierta/data/facturas/108_TELEVISORA_DE_OCCIDENTE.PDF
65-1-141-69,2019-07-19,AD193/19,"


publicidad en television via spot  de avisos oficiales  atravez de la programacion  de canal  televisa



 ",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_193-19.PDF,,0.00,0.00,2019-07-19,2019-12-31,GF-34425,https://www.sindicatura.mx/publicidad-abierta/data/facturas/108_TELEVISORA_DE_OCCIDENTE.PDF
66-1-224-57,2019-07-19,AD268/19,"Banner en la pagina digital omnia.com.mx",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_268-19.PDF,,149999.99,149999.99,2019-07-19,2019-12-31,577,https://www.sindicatura.mx/publicidad-abierta/data/facturas/131_OMNIA_COMUNICACIONES.PDF
67-1-222-47,2019-07-19,AD259/19,"Prensa escrita",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_259-19.PDF,,87999.98,87999.98,2019-07-19,2019-12-31,2060,https://www.sindicatura.mx/publicidad-abierta/data/facturas/130_EDITORIAL_E_IMAGEN_PUBLICA.PDF
68-1-218-13,2019-07-19,AD255/19,"Publicidad en pantalla fija unipolar",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_255-19.PDF,,160000.00,160000.00,2019-07-19,2019-12-31,319,https://www.sindicatura.mx/publicidad-abierta/data/facturas/129_EL_PUEBLO_FAMILIAR.PDF
69-1-208-37,2019-07-19,AD254/19,"Publicidad en espectaculares",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_254-19.PDF,,348000.00,348000.00,2019-07-19,2019-12-31,A-337,https://www.sindicatura.mx/publicidad-abierta/data/facturas/128_COMERCIALIZADORA_IMATION.PDF
69-1-208-37,2019-07-19,AD254/19,"


Publicidad en espectaculares


",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_254-19.PDF,,487200.00,487200.00,2019-07-19,2019-12-31,A-337,https://www.sindicatura.mx/publicidad-abierta/data/facturas/128_COMERCIALIZADORA_IMATION.PDF
7-1-24-30,2018-01-01,AD010/18,"Banner con link ala pagina digtal del municipio.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/5f0752cb956e5_AD010-18.PDF,,255200.00,255200.00,2018-01-01,2018-06-30,A672,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_IMPRENTA_SIGLO_XXV.PDF
70-1-227-79,2019-07-19,AD241/19,"Publicidad en prensa escrita",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_241-19.PDF,"https://www.sindicatura.mx/publicidad-abierta/data/convenios/ * ",770000.00,770000.00,2019-07-19,2019-12-31,"PDCR / 57055",https://www.sindicatura.mx/publicidad-abierta/data/facturas/127_PUBLICACIONES_DEL_CHUVISCAR.PDF
71-1-215-53,2019-07-19,AD239/19,"Publicidad en prensa escrita en revista radionet",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_239-19.PDF,,77400.00,77400.00,2019-07-19,2019-12-31,A-4568,https://www.sindicatura.mx/publicidad-abierta/data/facturas/126_RADIO_JUARENSE.PDF
72-1-214-51,2019-07-19,AD238/19,"Publicidad en la revista voz en red",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_238-19.PDF,,116000.00,116000.00,2019-07-19,2019-12-31,449,https://www.sindicatura.mx/publicidad-abierta/data/facturas/125_MERBOCA.PDF
73-1-212-15,2019-07-19,AD235/19,"Publicidad en radio  via spot avisos institucionales",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_235-19.PDF,,606216.00,606216.00,2019-07-19,2019-12-31,"A 2331",https://www.sindicatura.mx/publicidad-abierta/data/facturas/123_RADIO_IMPULSORA_X.E.E.PDF
74-1-211-72,2019-07-19,AD234/19,"Publicidad en radio  via spot avisos institucionales",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_234-19.PDF,,433608.00,433608.00,2019-07-19,2019-12-31,"6 FCH",https://www.sindicatura.mx/publicidad-abierta/data/facturas/122_RADIO_FLASH_DEL_NORTE.PDF
75-1-206-75,2019-07-19,AD232/19,"Publicidad en radio  via spot avisos institucionales",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_232-19.PDF,,60239.30,60239.30,2019-07-19,2019-12-31,PD-458,https://www.sindicatura.mx/publicidad-abierta/data/facturas/121_PLATAFORMA_EN_DIFUSION.PDF
76-1-204-56,2019-07-19,AD230/19,"


publicidad en radio  via spot avisos institucionales



 ",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_230-19.PDF,,103998.40,103998.40,2019-07-19,2019-12-31,324,https://www.sindicatura.mx/publicidad-abierta/data/facturas/120_NUEVA_LINEA_COMUNICACION.PDF
77-1-31-29,2019-07-19,AD226/19,"


publicidad en radio  via spot avisos institucionales



 ",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_226-19.PDF,,739500.00,739500.00,2019-07-19,2019-12-31,"IRCRF 240",https://www.sindicatura.mx/publicidad-abierta/data/facturas/119_IMAGEN_RADIO_COMERCIAL.PDF
78-1-43-43,2019-07-19,AD223/19,"


publicidad en radio  via spot avisos institucionales



 ",,,381515.00,381515.00,2019-07-19,2019-12-31,"CCH 2874",https://www.sindicatura.mx/publicidad-abierta/data/facturas/118_COMUNICACIONES_CHIHUA.PDF
79-1-42-39,2019-07-19,AD222/19,"


publicidad en radio  via spot avisos institucionales EN LOVE FM Y BESTIA GRUPERA



 ",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_222-19.PDF,,208800.00,208800.00,2019-07-19,2019-12-31,TOSCHI-767,https://www.sindicatura.mx/publicidad-abierta/data/facturas/117_COMERCIALIZADORA_TOSGON.PDF
8-1-24-30,2018-01-01,AD010/18,"Banner con link ala pagina digtal del municipio.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/5f0752cb956e5_AD010-18.PDF,,232000.00,232000.00,2018-01-01,2018-06-30,A671,https://www.sindicatura.mx/publicidad-abierta/data/facturas/2_IMPRENTA_SIGLO_XXV.PDF
80-1-41-77,2019-07-19,AD217/19,"


publicidad en medios informativos  de mayor circulacion y en plataforma  digitales



 ",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_217-19.PDF,,135000.09,135000.09,2019-07-19,2019-12-31,-13,https://www.sindicatura.mx/publicidad-abierta/data/facturas/116_PORLALIBRE.PDF
